CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
13038.0,79,3,75972.55,2,3,3,At Risk
13040.0,8,2,114961.27,5,2,3,Loyal Customers
13043.0,253,2,37174.74,1,2,2,Lost
13044.0,290,1,82850.70999999999,1,1,3,Other
13045.0,98,1,38669.11,2,1,2,About To Sleep
13046.0,30,2,89375.64,4,2,3,Loyal Customers
13047.0,31,18,537358.82,4,5,5,Champions
13048.0,13,5,328421.62,4,4,5,Champions
13049.0,63,2,47893.46,3,2,2,About To Sleep
13050.0,8,28,1077220.51,5,5,5,Champions
13052.0,211,1,54550.18,1,1,2,Lost
13055.0,63,4,240184.12,3,4,4,Potential Loyalist
13058.0,24,3,24804.489999999998,4,3,1,Loyal Customers
13059.0,249,1,14369.98,1,1,1,Lost
13060.0,253,1,21239.73,1,1,1,Lost
13061.0,71,1,15083.3,2,1,1,About To Sleep
13062.0,190,1,17542.09,1,1,1,Lost
13064.0,12,4,167734.98,4,4,4,Champions
13065.0,372,1,36312.56,1,1,2,Lost
13066.0,23,3,97733.56,4,3,3,Loyal Customers
13067.0,81,1,21197.75,2,1,1,About To Sleep
13068.0,9,2,1858.41,5,2,1,Loyal Customers
13069.0,0,27,1112672.28,5,5,5,Champions
13070.0,191,1,24473.04,1,1,1,Lost
13072.0,266,1,19603.449999999997,1,1,1,Lost
13075.0,129,1,44215.15,2,1,2,About To Sleep
13077.0,0,4,279455.7,5,4,4,Champions
13078.0,0,43,912701.72,5,5,5,Champions
13079.0,3,5,18162.1,5,4,1,Loyal Customers
13080.0,178,1,6428.3,1,1,1,Lost
13081.0,0,21,2638158.3,5,5,5,Champions
13082.0,125,10,244651.78,2,5,4,At Risk
13083.0,3,2,51451.8,5,2,2,Loyal Customers
13085.0,157,3,64151.47,2,3,2,At Risk
13089.0,2,118,4739395.74,5,5,5,Champions
13090.0,8,18,416705.76,5,5,5,Champions
13091.0,20,2,75308.68,4,2,3,Loyal Customers
13092.0,70,6,83263.84,3,4,3,Potential Loyalist
13093.0,266,13,423408.18,1,5,5,At Risk
13094.0,20,16,41425.46,4,5,2,Loyal Customers
13095.0,70,1,15108.06,3,1,1,About To Sleep
13097.0,32,14,1141717.7,3,5,5,Potential Loyalist
13098.0,0,41,1576223.47,5,5,5,Champions
13099.0,98,1,1925.25,2,1,1,About To Sleep
13101.0,233,1,20428.0,1,1,1,Lost
13102.0,0,27,815199.19,5,5,5,Champions
13103.0,39,1,26358.45,3,1,1,About To Sleep
13104.0,2,6,48864.01,5,4,2,Loyal Customers
13106.0,128,2,2933.04,2,2,1,About To Sleep
13107.0,43,5,166677.66,3,4,4,Potential Loyalist
13108.0,372,1,14617.16,1,1,1,Lost
13109.0,2,5,123761.02,5,4,3,Loyal Customers
13110.0,30,8,372117.65,4,5,5,Champions
13113.0,0,40,701501.51,5,5,5,Champions
13115.0,8,14,336289.84,5,5,5,Champions
13116.0,116,2,112840.89,2,2,3,About To Sleep
13117.0,21,8,176428.77,4,5,4,Champions
13118.0,19,7,191878.59,4,5,4,Champions
13120.0,238,1,385.84,1,1,1,Lost
13121.0,268,2,127636.33,1,2,3,Other
13122.0,93,2,110007.17,2,2,3,About To Sleep
13124.0,89,3,609551.28,2,3,5,At Risk
13126.0,4,10,364989.88,5,5,5,Champions
13127.0,77,1,20555.52,2,1,1,About To Sleep
13130.0,93,1,3427.29,2,1,1,About To Sleep
13131.0,22,4,140577.02,4,4,3,Loyal Customers
13132.0,261,1,12382.490000000002,1,1,1,Lost
13133.0,273,2,18003.77,1,2,1,Lost
13134.0,72,7,293751.89,2,5,4,At Risk
13135.0,196,1,2515.35,1,1,1,Lost
13136.0,49,11,330101.65,3,5,5,Potential Loyalist
13137.0,10,9,1773029.69,5,5,5,Champions
13138.0,21,6,177635.77,4,4,4,Champions
13139.0,15,8,455127.97,4,5,5,Champions
13140.0,107,3,140007.2,2,3,3,At Risk
13141.0,84,6,361388.38,2,4,5,At Risk
13142.0,18,1,67468.05,4,1,2,New Customers
13144.0,332,1,7257.400000000001,1,1,1,Lost
13145.0,39,5,15067.33,3,4,1,Potential Loyalist
13146.0,25,1,37872.68,4,1,2,New Customers
13147.0,9,4,7863.44,5,4,1,Loyal Customers
13148.0,28,17,896262.27,4,5,5,Champions
13149.0,13,4,233330.09,4,4,4,Champions
13151.0,202,2,199487.22,1,2,4,Other
13153.0,5,1,33413.99,5,1,1,New Customers
13154.0,143,1,4494.64,2,1,1,About To Sleep
13155.0,32,4,216211.07,3,4,4,Potential Loyalist
13157.0,48,5,224771.41999999998,3,4,4,Potential Loyalist
13158.0,94,4,204095.82,2,4,4,At Risk
13159.0,8,5,301420.97000000003,5,4,4,Champions
13160.0,21,1,14167.08,4,1,1,New Customers
13161.0,312,1,16781.66,1,1,1,Lost
13162.0,121,5,211129.18,2,4,4,At Risk
13165.0,45,2,106805.06999999999,3,2,3,About To Sleep
13166.0,281,2,76747.31,1,2,3,Other
13167.0,18,4,148310.89,4,4,3,Loyal Customers
13168.0,35,5,315161.05,3,4,4,Potential Loyalist
13169.0,63,2,24476.57,3,2,1,About To Sleep
13170.0,26,1,81897.12,4,1,3,New Customers
13171.0,7,5,117289.81,5,4,3,Loyal Customers
13173.0,3,2,126414.07,5,2,3,Loyal Customers
13174.0,15,3,798119.26,4,3,5,Loyal Customers
13176.0,45,1,191246.75,3,1,4,About To Sleep
13177.0,64,1,29473.26,3,1,1,About To Sleep
13178.0,25,11,686379.8,4,5,5,Champions
13182.0,44,1,20667.23,3,1,1,About To Sleep
13183.0,7,9,218851.88999999998,5,5,4,Champions
13184.0,14,12,445212.98,4,5,5,Champions
13185.0,267,1,3617.4,1,1,1,Lost
13186.0,39,5,198740.05,3,4,4,Potential Loyalist
13187.0,336,1,130229.06,1,1,3,Other
13188.0,10,1,514.55,5,1,1,New Customers
13189.0,18,2,55332.15,4,2,2,Loyal Customers
13192.0,94,2,162558.19,2,2,4,About To Sleep
13193.0,60,1,61054.06,3,1,2,About To Sleep
13194.0,135,1,10127.099999999999,2,1,1,About To Sleep
13196.0,10,4,278867.93,5,4,4,Champions
13198.0,9,8,631584.35,5,5,5,Champions
13199.0,3,39,330852.97,5,5,5,Champions
13200.0,18,4,118094.31,4,4,3,Loyal Customers
13203.0,9,4,118643.48,5,4,3,Loyal Customers
13207.0,14,2,21631.870000000003,4,2,1,Loyal Customers
13208.0,58,7,328768.86,3,5,5,Potential Loyalist
13209.0,29,11,809863.96,4,5,5,Champions
13210.0,93,1,59635.86,2,1,2,About To Sleep
13211.0,9,3,155689.59,5,3,4,Loyal Customers
13212.0,8,4,371865.76,5,4,5,Champions
13213.0,56,6,244237.78,3,4,4,Potential Loyalist
13216.0,267,1,4371.66,1,1,1,Lost
13217.0,121,5,18390.0,2,4,1,At Risk
13218.0,126,1,9910.25,2,1,1,About To Sleep
13220.0,77,4,43522.32,2,4,2,At Risk
13221.0,239,2,176013.96,1,2,4,Other
13223.0,199,2,18200.98,1,2,1,Lost
13224.0,59,3,297829.01,3,3,4,Potential Loyalist
13225.0,2,8,88782.52,5,5,3,Loyal Customers
13226.0,272,1,45063.97,1,1,2,Lost
13227.0,201,1,18576.02,1,1,1,Lost
13228.0,80,1,6672.5,2,1,1,About To Sleep
13229.0,225,1,28745.0,1,1,1,Lost
13230.0,3,15,1567205.17,5,5,5,Champions
13232.0,12,7,506534.95,4,5,5,Champions
13233.0,73,2,106105.76,2,2,3,About To Sleep
13235.0,211,2,148403.7,1,2,3,Other
13236.0,24,3,96160.93000000001,4,3,3,Loyal Customers
13238.0,10,5,81180.14,5,4,3,Loyal Customers
13239.0,261,1,59977.14,1,1,2,Lost
13240.0,95,4,176150.82,2,4,4,At Risk
13242.0,111,3,29372.010000000002,2,3,1,At Risk
13243.0,202,1,156099.37,1,1,4,Other
13244.0,92,1,80865.81999999999,2,1,3,About To Sleep
13245.0,50,1,39962.87,3,1,2,About To Sleep
13246.0,17,7,349858.96,4,5,5,Champions
13247.0,17,4,38357.27,4,4,2,Loyal Customers
13248.0,124,2,82951.48,2,2,3,About To Sleep
13249.0,91,3,62254.44,2,3,2,At Risk
13253.0,156,2,111724.54,2,2,3,About To Sleep
13255.0,3,3,32192.899999999998,5,3,1,Loyal Customers
13256.0,13,1,618.6,4,1,1,New Customers
13258.0,11,3,128499.73999999999,4,3,3,Loyal Customers
13259.0,61,1,187085.4,3,1,4,About To Sleep
13260.0,60,1,24655.010000000002,3,1,1,About To Sleep
13261.0,268,2,28883.34,1,2,1,Lost
13262.0,262,1,26356.41,1,1,1,Lost
13263.0,0,35,4233075.52,5,5,5,Champions
13265.0,52,5,206392.06,3,4,4,Potential Loyalist
13266.0,10,19,449818.1,5,5,5,Champions
13267.0,2,27,556534.66,5,5,5,Champions
13268.0,17,15,1133420.9,4,5,5,Champions
13269.0,0,17,826257.97,5,5,5,Champions
13270.0,365,1,4158.400000000001,1,1,1,Lost
13271.0,36,2,275037.61,3,2,4,About To Sleep
13272.0,30,2,43716.96,4,2,2,Loyal Customers
13273.0,112,1,34941.81,2,1,2,About To Sleep
13276.0,63,2,77900.88,3,2,3,About To Sleep
13277.0,15,4,18743.33,4,4,1,Loyal Customers
13278.0,40,1,123390.76,3,1,3,About To Sleep
13279.0,63,2,17985.6,3,2,1,About To Sleep
13280.0,121,3,224160.77,2,3,4,At Risk
13282.0,17,6,98391.66,4,4,3,Loyal Customers
13283.0,59,2,11781.7,3,2,1,About To Sleep
13284.0,322,2,41192.38,1,2,2,Lost
13285.0,22,4,462664.08,4,4,5,Champions
13291.0,155,1,99119.92,2,1,3,About To Sleep
13292.0,38,2,100743.51999999999,3,2,3,About To Sleep
13294.0,189,2,156638.74,1,2,4,Other
13295.0,359,2,24095.21,1,2,1,Lost
13296.0,136,1,17677.52,2,1,1,About To Sleep
13297.0,7,4,147570.07,5,4,3,Loyal Customers
13298.0,0,1,1019.64,5,1,1,New Customers
13299.0,267,1,15005.429999999998,1,1,1,Lost
13300.0,164,2,69555.12,2,2,2,About To Sleep
13301.0,103,4,205118.46,2,4,4,At Risk
13302.0,154,1,274.93,2,1,1,About To Sleep
13304.0,350,1,54420.42,1,1,2,Lost
13305.0,3,10,238931.28,5,5,4,Champions
13307.0,119,1,1308.2,2,1,1,About To Sleep
13308.0,22,4,147070.34,4,4,3,Loyal Customers
13309.0,6,5,264375.95,5,4,4,Champions
13310.0,8,6,206065.44,5,4,4,Champions
13311.0,3,2,66028.88,5,2,2,Loyal Customers
13313.0,21,5,201050.7,4,4,4,Champions
13314.0,1,4,189667.85,5,4,4,Champions
13316.0,36,5,218254.39,3,4,4,Potential Loyalist
13317.0,63,9,358540.89,3,5,5,Potential Loyalist
13318.0,0,3,44039.46,5,3,2,Loyal Customers
13319.0,4,36,1257587.38,5,5,5,Champions
13320.0,69,6,295173.42,3,4,4,Potential Loyalist
13321.0,71,2,24530.5,2,2,1,About To Sleep
13322.0,16,1,67826.31,4,1,2,New Customers
13323.0,2,5,55177.0,5,4,2,Loyal Customers
13324.0,31,12,189652.95,4,5,4,Champions
13325.0,81,1,20542.96,2,1,1,About To Sleep
13327.0,38,9,285975.09,3,5,4,Potential Loyalist
13328.0,315,1,54769.18,1,1,2,Lost
13329.0,31,4,50412.44,4,4,2,Loyal Customers
13330.0,92,3,120259.71,2,3,3,At Risk
13332.0,13,1,46605.35,4,1,2,New Customers
13334.0,81,3,651733.84,2,3,5,At Risk
13336.0,76,1,127083.1,2,1,3,About To Sleep
13338.0,153,3,62050.64,2,3,2,At Risk
13339.0,200,1,139406.98,1,1,3,Other
13340.0,44,7,380141.55,3,5,5,Potential Loyalist
13341.0,260,1,114966.85,1,1,3,Other
13343.0,172,2,69622.65000000001,2,2,2,About To Sleep
13344.0,67,3,296652.2,3,3,4,Potential Loyalist
13345.0,276,2,47966.23,1,2,2,Lost
13347.0,69,1,25890.23,3,1,1,About To Sleep
13348.0,63,1,45144.78,3,1,2,About To Sleep
13349.0,10,1,30319.57,5,1,1,New Customers
13350.0,15,3,101482.51,4,3,3,Loyal Customers
13351.0,65,1,29679.62,3,1,1,About To Sleep
13352.0,7,2,68983.25,5,2,2,Loyal Customers
13354.0,70,1,141300.4,3,1,3,About To Sleep
13355.0,121,1,67352.71,2,1,2,About To Sleep
13356.0,79,1,79385.73,2,1,3,About To Sleep
13357.0,256,1,254605.38,1,1,4,Other
13358.0,268,1,77019.38,1,1,3,Other
13359.0,58,2,58758.229999999996,3,2,2,About To Sleep
13362.0,2,5,477433.13,5,4,5,Champions
13363.0,17,2,175536.97,4,2,4,Loyal Customers
13364.0,66,2,41672.33,3,2,2,About To Sleep
13365.0,8,3,301208.22000000003,5,3,4,Loyal Customers
13366.0,49,1,99.12,3,1,1,About To Sleep
13368.0,256,2,82803.68,1,2,3,Other
13369.0,353,2,52694.62,1,2,2,Lost
13370.0,365,2,115846.14,1,2,3,Other
13372.0,89,1,61481.02,2,1,2,About To Sleep
13373.0,60,3,456266.0,3,3,5,Potential Loyalist
13375.0,80,2,95085.68000000001,2,2,3,About To Sleep
13376.0,98,3,126801.13,2,3,3,At Risk
13379.0,25,3,220159.92,4,3,4,Loyal Customers
13381.0,20,7,421702.86,4,5,5,Champions
13382.0,280,1,44007.43,1,1,2,Lost
13384.0,30,9,377037.19,4,5,5,Champions
13385.0,329,1,82884.19,1,1,3,Other
13388.0,120,3,86394.04,2,3,3,At Risk
13389.0,10,3,120340.43,5,3,3,Loyal Customers
13390.0,74,1,27135.86,2,1,1,About To Sleep
13391.0,203,1,2184.06,1,1,1,Lost
13394.0,1,10,406565.87,5,5,5,Champions
13395.0,184,1,58425.15,1,1,2,Lost
13396.0,21,4,111684.95999999999,4,4,3,Loyal Customers
13397.0,72,6,84782.16,2,4,3,At Risk
13398.0,191,1,48681.99,1,1,2,Lost
13402.0,126,2,95724.03,2,2,3,About To Sleep
13403.0,17,1,15437.17,4,1,1,New Customers
13404.0,0,2,26413.44,5,2,1,Loyal Customers
13405.0,73,3,53610.380000000005,2,3,2,At Risk
13408.0,1,81,1242486.09,5,5,5,Champions
13410.0,8,7,75370.97,5,5,3,Loyal Customers
13411.0,106,1,39634.31,2,1,2,About To Sleep
13414.0,133,3,62682.61,2,3,2,At Risk
13416.0,43,2,42713.36,3,2,2,About To Sleep
13417.0,4,2,86481.32,5,2,3,Loyal Customers
13418.0,11,23,782821.54,4,5,5,Champions
13419.0,63,1,38545.83,3,1,2,About To Sleep
13420.0,134,4,28788.300000000003,2,4,1,At Risk
13421.0,39,3,248514.52,3,3,4,Potential Loyalist
13422.0,50,2,327440.9,3,2,5,About To Sleep
13425.0,107,3,195074.16,2,3,4,At Risk
13426.0,0,12,362950.82,5,5,5,Champions
13427.0,18,3,47745.5,4,3,2,Loyal Customers
13428.0,9,1,185279.43,5,1,4,New Customers
13429.0,10,4,179853.24,5,4,4,Champions
13430.0,18,4,128882.95,4,4,3,Loyal Customers
13431.0,66,2,126882.84,3,2,3,About To Sleep
13434.0,73,2,31842.66,2,2,1,About To Sleep
13435.0,4,9,263318.81,5,5,4,Champions
13436.0,1,1,54500.130000000005,5,1,2,New Customers
13437.0,13,7,457967.07,4,5,5,Champions
13439.0,254,1,146113.37,1,1,3,Other
13441.0,91,1,36609.42,2,1,2,About To Sleep
13447.0,22,4,165898.71,4,4,4,Champions
13448.0,16,10,555869.77,4,5,5,Champions
13449.0,23,1,39761.48,4,1,2,New Customers
13450.0,26,6,177728.68,4,4,4,Champions
13451.0,25,6,1032821.24,4,4,5,Champions
13452.0,258,2,1834.88,1,2,1,Lost
13453.0,165,2,47270.72,2,2,2,About To Sleep
13455.0,24,4,170312.06,4,4,4,Champions
13456.0,17,7,214846.74,4,5,4,Champions
13458.0,6,22,1060816.82,5,5,5,Champions
13460.0,28,2,68531.28,4,2,2,Loyal Customers
13461.0,38,3,64267.96,3,3,2,Potential Loyalist
13462.0,182,2,45963.340000000004,1,2,2,Lost
13464.0,57,1,71027.14,3,1,2,About To Sleep
13466.0,99,2,35216.06,2,2,2,About To Sleep
13467.0,10,2,264631.89,5,2,4,Loyal Customers
13468.0,1,41,719205.22,5,5,5,Champions
13470.0,98,2,31151.47,2,2,1,About To Sleep
13471.0,0,4,549321.44,5,4,5,Champions
13473.0,60,3,51184.72,3,3,2,Potential Loyalist
13474.0,235,1,174758.77,1,1,4,Other
13475.0,190,4,216703.5,1,4,4,At Risk
13476.0,178,4,127979.02,1,4,3,At Risk
13477.0,37,8,178700.68,3,5,4,Potential Loyalist
13479.0,197,3,39695.15,1,3,2,At Risk
13481.0,45,8,284459.7,3,5,4,Potential Loyalist
13482.0,231,1,20348.31,1,1,1,Lost
13483.0,65,1,29036.69,3,1,1,About To Sleep
13484.0,240,1,23047.829999999998,1,1,1,Lost
13485.0,232,1,51103.6,1,1,2,Lost
13486.0,77,3,167518.5,2,3,4,At Risk
13487.0,57,3,93822.75,3,3,3,Potential Loyalist
13488.0,16,17,1101444.3,4,5,5,Champions
13489.0,104,4,22989.35,2,4,1,At Risk
13491.0,51,10,230273.73,3,5,4,Potential Loyalist
13492.0,135,3,128024.8,2,3,3,At Risk
13493.0,274,2,24494.85,1,2,1,Lost
13494.0,311,1,43666.380000000005,1,1,2,Lost
13495.0,7,6,166628.44,5,4,4,Champions
13496.0,10,3,97865.95,5,3,3,Loyal Customers
13497.0,282,3,57185.76,1,3,2,At Risk
13499.0,17,7,108086.05,4,5,3,Loyal Customers
13500.0,22,4,159629.5,4,4,4,Champions
13501.0,242,2,122461.0,1,2,3,Other
13502.0,16,3,40216.68,4,3,2,Loyal Customers
13503.0,70,1,44194.91,3,1,2,About To Sleep
13504.0,63,1,54041.63,3,1,2,About To Sleep
13505.0,67,8,586465.68,3,5,5,Potential Loyalist
13506.0,311,3,88926.24,1,3,3,At Risk
13507.0,2,4,398380.14,5,4,5,Champions
13508.0,243,1,32444.92,1,1,1,Lost
13509.0,8,7,100532.34,5,5,3,Loyal Customers
13510.0,0,5,297126.79,5,4,4,Champions
13512.0,260,1,43210.71,1,1,2,Lost
13513.0,126,1,16832.99,2,1,1,About To Sleep
13514.0,73,1,10876.96,2,1,1,About To Sleep
13515.0,72,4,160445.8,2,4,4,At Risk
13516.0,20,3,102845.72,4,3,3,Loyal Customers
13517.0,59,5,355872.15,3,4,5,Potential Loyalist
13518.0,85,1,117506.78,2,1,3,About To Sleep
13519.0,49,2,23436.829999999998,3,2,1,About To Sleep
13520.0,58,8,221776.13,3,5,4,Potential Loyalist
13521.0,0,3,1061498.06,5,3,5,Loyal Customers
13522.0,29,1,15633.89,4,1,1,New Customers
13523.0,32,6,399338.3,3,4,5,Potential Loyalist
13524.0,40,5,65341.04,3,4,2,Potential Loyalist
13525.0,14,2,7907.84,4,2,1,Loyal Customers
13527.0,33,8,635571.6799999999,3,5,5,Potential Loyalist
13529.0,78,2,50916.42,2,2,2,About To Sleep
13531.0,204,2,50740.19,1,2,2,Lost
13532.0,33,1,171956.06,3,1,4,About To Sleep
13533.0,182,3,203449.23,1,3,4,At Risk
13534.0,1,43,874610.06,5,5,5,Champions
13536.0,0,7,435572.96,5,5,5,Champions
13538.0,42,7,62195.79,3,5,2,Potential Loyalist
13539.0,85,4,97796.19,2,4,3,At Risk
13544.0,39,2,210634.65,3,2,4,About To Sleep
13546.0,11,3,213700.57,4,3,4,Loyal Customers
13548.0,95,2,300185.72,2,2,4,About To Sleep
13549.0,25,8,106548.15,4,5,3,Loyal Customers
13551.0,318,1,13323.57,1,1,1,Lost
13552.0,65,16,294454.3,3,5,4,Potential Loyalist
13555.0,73,4,321336.72,2,4,5,At Risk
13557.0,27,2,89538.92,4,2,3,Loyal Customers
13558.0,5,4,390719.66,5,4,5,Champions
13560.0,6,1,92952.99,5,1,3,New Customers
13561.0,215,1,39817.45,1,1,2,Lost
13562.0,81,3,252750.2,2,3,4,At Risk
13563.0,83,2,116149.94,2,2,3,About To Sleep
13564.0,143,5,156926.22,2,4,4,At Risk
13565.0,18,2,90023.13,4,2,3,Loyal Customers
13566.0,40,2,449343.66000000003,3,2,5,About To Sleep
13568.0,172,1,115558.2,2,1,3,About To Sleep
13569.0,16,2,256877.09,4,2,4,Loyal Customers
13570.0,242,1,80085.72,1,1,3,Other
13571.0,12,12,835955.39,4,5,5,Champions
13572.0,205,1,96604.87,1,1,3,Other
13573.0,49,2,91930.29,3,2,3,About To Sleep
13575.0,22,5,111408.33,4,4,3,Loyal Customers
13576.0,9,20,354629.35,5,5,5,Champions
13577.0,24,5,232857.02,4,4,4,Champions
13579.0,14,2,41689.81,4,2,2,Loyal Customers
13581.0,308,1,27397.45,1,1,1,Lost
13583.0,155,1,117878.51,2,1,3,About To Sleep
13584.0,306,1,50268.61,1,1,2,Lost
13587.0,31,3,31245.760000000002,4,3,1,Loyal Customers
13588.0,15,13,466352.11,4,5,5,Champions
13589.0,14,2,65864.05,4,2,2,Loyal Customers
13590.0,10,7,261061.41,5,5,4,Champions
13591.0,64,3,159948.29,3,3,4,Potential Loyalist
13592.0,35,4,50524.659999999996,3,4,2,Potential Loyalist
13593.0,107,6,354954.52,2,4,5,At Risk
13594.0,52,1,71873.94,3,1,2,About To Sleep
13596.0,5,2,439180.02999999997,5,2,5,Loyal Customers
13598.0,46,2,104590.31,3,2,3,About To Sleep
13599.0,0,33,697797.79,5,5,5,Champions
13600.0,311,1,47495.56,1,1,2,Lost
13601.0,44,2,268860.19,3,2,4,About To Sleep
13602.0,64,1,55409.02,3,1,2,About To Sleep
13603.0,25,1,48147.75,4,1,2,New Customers
13606.0,28,3,125962.21,4,3,3,Loyal Customers
13607.0,39,1,272516.01,3,1,4,About To Sleep
13610.0,11,9,510006.26,4,5,5,Champions
13611.0,88,4,165316.25,2,4,4,At Risk
13614.0,23,4,505431.49,4,4,5,Champions
13615.0,312,2,67267.89,1,2,2,Lost
13617.0,39,3,124527.99,3,3,3,Potential Loyalist
13618.0,173,1,44228.09,2,1,2,About To Sleep
13621.0,116,1,52362.479999999996,2,1,2,About To Sleep
13623.0,30,7,211549.87,4,5,4,Champions
13626.0,252,1,51222.82,1,1,2,Lost
13627.0,58,7,261845.3,3,5,4,Potential Loyalist
13629.0,22,11,163224.69,4,5,4,Champions
13630.0,4,11,263738.97000000003,5,5,4,Champions
13631.0,99,12,28370.63,2,5,1,At Risk
13632.0,24,6,380855.26,4,4,5,Champions
13634.0,32,5,476900.72,3,4,5,Potential Loyalist
13635.0,67,1,164872.65,3,1,4,About To Sleep
13636.0,36,6,168588.29,3,4,4,Potential Loyalist
13637.0,51,3,238942.9,3,3,4,Potential Loyalist
13638.0,15,1,19847.23,4,1,1,New Customers
13639.0,73,1,86734.67,2,1,3,About To Sleep
13642.0,215,1,162514.45,1,1,4,Other
13643.0,30,3,44532.34,4,3,2,Loyal Customers
13644.0,8,5,353585.57,5,4,5,Champions
13645.0,119,1,5971.1,2,1,1,About To Sleep
13647.0,9,5,187745.32,5,4,4,Champions
13649.0,256,2,56307.479999999996,1,2,2,Lost
13650.0,16,7,216934.65,4,5,4,Champions
13651.0,34,2,22077.86,3,2,1,About To Sleep
13652.0,45,3,191070.64,3,3,4,Potential Loyalist
13654.0,42,6,405233.58999999997,3,4,5,Potential Loyalist
13655.0,113,2,146244.18,2,2,3,About To Sleep
13656.0,164,2,123607.61,2,2,3,About To Sleep
13657.0,10,2,33817.22,5,2,2,Loyal Customers
13658.0,9,7,266359.03,5,5,4,Champions
13659.0,196,3,316431.23,1,3,5,At Risk
13662.0,85,7,153387.92,2,5,4,At Risk
13663.0,178,1,26632.350000000002,1,1,1,Lost
13666.0,59,3,35841.06,3,3,2,Potential Loyalist
13667.0,148,1,255394.62,2,1,4,About To Sleep
13668.0,2,29,1266981.16,5,5,5,Champions
13669.0,50,2,14004.16,3,2,1,About To Sleep
13670.0,74,1,70319.98,2,1,2,About To Sleep
13672.0,300,6,38168.5,1,4,2,At Risk
13673.0,18,2,169359.89,4,2,4,Loyal Customers
13675.0,150,2,66960.99,2,2,2,About To Sleep
13678.0,151,1,46851.619999999995,2,1,2,About To Sleep
13680.0,0,5,596223.43,5,4,5,Champions
13681.0,17,4,143215.76,4,4,3,Loyal Customers
13682.0,186,1,8076.549999999999,1,1,1,Lost
13684.0,285,2,58308.42,1,2,2,Lost
13685.0,2,7,86301.37,5,5,3,Loyal Customers
13686.0,182,1,19808.02,1,1,1,Lost
13689.0,62,1,17268.29,3,1,1,About To Sleep
13690.0,58,1,19887.06,3,1,1,About To Sleep
13692.0,24,5,130092.94,4,4,3,Loyal Customers
13693.0,324,2,13971.679999999998,1,2,1,Lost
13694.0,3,60,1544184.98,5,5,5,Champions
13695.0,30,15,192677.37,4,5,4,Champions
13697.0,38,1,40682.59,3,1,2,About To Sleep
13699.0,154,1,40914.0,2,1,2,About To Sleep
13700.0,25,10,509166.29,4,5,5,Champions
13703.0,317,1,112.94999999999999,1,1,1,Lost
13704.0,4,10,311530.57,5,5,4,Champions
13705.0,7,3,60918.86,5,3,2,Loyal Customers
13706.0,302,1,63182.83,1,1,2,Lost
13707.0,266,2,105357.99,1,2,3,Other
13708.0,270,1,99597.06,1,1,3,Other
13709.0,3,17,869106.65,5,5,5,Champions
13710.0,31,1,29630.399999999998,4,1,1,New Customers
13711.0,218,2,32391.77,1,2,1,Lost
13712.0,246,1,27602.84,1,1,1,Lost
13715.0,280,8,275050.62,1,5,4,At Risk
13716.0,268,1,60193.68,1,1,2,Lost
13717.0,31,7,274317.85,4,5,4,Champions
13718.0,245,2,42717.42,1,2,2,Lost
13719.0,14,5,164200.62,4,4,4,Champions
13720.0,116,4,116501.07,2,4,3,At Risk
13721.0,35,1,68856.3,3,1,2,About To Sleep
13722.0,119,4,208459.65,2,4,4,At Risk
13723.0,216,1,10056.54,1,1,1,Lost
13725.0,49,11,294830.98,3,5,4,Potential Loyalist
13726.0,38,2,128819.66,3,2,3,About To Sleep
13727.0,28,2,49977.009999999995,4,2,2,Loyal Customers
13728.0,36,6,163568.09,3,4,4,Potential Loyalist
13730.0,135,2,106281.28,2,2,3,About To Sleep
13731.0,218,2,108711.59,1,2,3,Other
13732.0,27,1,78771.63,4,1,3,New Customers
13735.0,24,8,552795.72,4,5,5,Champions
13736.0,4,3,475232.51,5,3,5,Loyal Customers
13737.0,199,1,90127.68000000001,1,1,3,Other
13739.0,17,1,9664.279999999999,4,1,1,New Customers
13740.0,240,1,54784.46,1,1,2,Lost
13741.0,71,4,82674.37,2,4,3,At Risk
13742.0,16,14,857114.68,4,5,5,Champions
13743.0,2,8,99600.34,5,5,3,Loyal Customers
13744.0,94,2,171506.12,2,2,4,About To Sleep
13745.0,150,2,66271.73,2,2,2,About To Sleep
13747.0,373,1,1058.8899999999999,1,1,1,Lost
13748.0,95,5,67824.85,2,4,2,At Risk
13750.0,53,5,53741.81,3,4,2,Potential Loyalist
13751.0,287,1,10266.48,1,1,1,Lost
13752.0,123,6,178611.2,2,4,4,At Risk
13753.0,287,1,89890.27,1,1,3,Other
13754.0,151,2,25047.75,2,2,1,About To Sleep
13755.0,3,10,876902.87,5,5,5,Champions
13756.0,1,15,396255.19,5,5,5,Champions
13758.0,11,7,330178.68,4,5,5,Champions
13759.0,32,2,82720.06,3,2,3,About To Sleep
13760.0,53,2,136472.08,3,2,3,About To Sleep
